V1,V2,weight
MonicaAparicioA,guichipaz,4
ProletariatRis1,HammerAnchor,4
gobloid3,HammerAnchor,4
Eduardo21774318,HectorAtarrabia,4
DeVueltaLinda,hectorjl14,4
jktico,hectorscaballer,4
GeorgeO77515991,hermanntertsch,4
SocCivilMx,HernanGomezB,4
marieromero1941,hipergorila,4
diegoVal876,hipergorila,4
Wodonoz,hipergorila,4
Sil56215411,hreynosod,4
Benitez_yambay,Hugobie,4
_NOALCOMUNISMO,HurtadoZaidaa,4
ecochatices,ianbremmer,4
0Xihucoatl,indio_nica,4
sarafiallos,indio_nica,4
brasilaomeio,indio_nica,4
MAguile39259385,Irma_Sandoval,4
pedromty70,Irma_Sandoval,4
Jokeraton,ivanmarulanda,4
Srta_Ametrino,ivanmoreirab,4
PardoCass,ivanmoreirab,4
waldoherreraher,ivanmoreirab,4
MarceloSepulve,ivanmoreirab,4
AspiranteaNegro,IWDominate,4
MonicaAparicioA,JaimeAparicioOt,4
HoChiMinhF,Jay_Clandestino,4
yentfordd,JeanineAnez,4
HeavenTaste07,JeanineAnez,4
t_taeki,JeanineAnez,4
JuanGratiniano,JeanineAnez,4
patricia_ariasc,JeanineAnez,4
enriquetarchi,JeanineAnez,4
LuciaLopval,JeanineAnez,4
3pepetrueno,JeanineAnez,4
mariabelenmr9,JeanineAnez,4
Usuarioequis2,JeanineAnez,4
Michelle_rv604,jenarovillamil,4
Leonard60445245,jeppsaddison,4
MarKaAbyaYala,jerjesja,4
jrvb98,JhenniferTorrez,4
TuRoncito_,jhonfresh4,4
fonziearell_i,JJDiazMachuca,4
fpereira06,JJDiazMachuca,4
babayag84748020,JJDiazMachuca,4
DeAzurduy,JJDiazMachuca,4
a_inchausti,JJDiazMachuca,4
basanidaniel,JJI_091218,4
CALOLUNA,JLozanoA,4
Luzmaortiz4,jm_aguilera_a,4
NormaPierola,jmkarg,4
EL_HALCON_MEX,JohnMAckerman,4
MeraryLA1,JohnMAckerman,4
KaraPanzaamorir,JohnMAckerman,4
LUISSALINASSAN1,JohnMAckerman,4
mavc1960,JohnMAckerman,4
IsabelO20183051,Jonathan_K_Cook,4
ilkrail,jorgeramosnews,4
Elecel1942,josehil44904368,4
AlvaradoEver1,JOTACE7777,4
CARLOSALVARAD10,JovenesKonKeiko,4
MiAngelRuiz7,juami_r,4
GustavoQuirozSL,juan_amorin,4
__SilencePlease,JuanIgnacio1889,4
carla82055861,JuanVi77a,4
gatovillegas,JulioAliagaL,4
jessie_Janssen2,JulioAriasMx,4
DrPchan,JulioCe05556035,4
Amp_Bald63,JulioCe05556035,4
artus_fergal,JulioCe05556035,4
Cesarg09467152,JulioCe05556035,4
DukeParada,JulioCe05556035,4
Soldier_Wint3r,karene29,4
ESPOLITIC,KarenLongaric,4
Mariana15857885,KaryRaldez,4
JMartin_PG,KatuArkonada,4
steve78333,KawsachunNews,4
rlsl5,Knesix,4
RussellKos,KyleKulinski,4
Vijoanna,La_SER,4
rayleon1515,Lamoscahumana1,4
DaniCutrini2,lanavecomunica,4
VanessaBolivia,Landovx,4
MaraJtiva,LaRazon_Bolivia,4
RustyElRobot,LaRazon_Bolivia,4
Alonzo55706185,LaRazon_Bolivia,4
Dia_libertad,LaRazon_Bolivia,4
artus_fergal,LaRazon_Bolivia,4
indignadasalva,LaRazon_Bolivia,4
llamerosolo,LaRazon_Bolivia,4
falcoreza,LaRazon_Bolivia,4
LlucyRobles,LaRazon_Bolivia,4
munoz_yery,LaRazon_Bolivia,4
judithunet,LaRazon_Bolivia,4
claudiazamorat,LaRazon_Bolivia,4
Dayde12405977,LaRazon_Bolivia,4
elenaap1967,LaRazon_Bolivia,4
pueblopatriota,LaRazon_Bolivia,4
HernandoFlavia,LaRazon_Bolivia,4
Adri_DelgaGa,LaRazon_Bolivia,4
kalidoscop,LaRazon_Bolivia,4
willed4,LaRazon_Bolivia,4
13Yzv,LdAlejandro,4
Ronald1969HT,ldejesusreyes,4
jaguarundi14,Leonardo_Grosso,4
VanessaBolivia,Leonardo_Grosso,4
FabiolaSurez12,Lerma1Nieto,4
santiagoperpg,LibiaGarciaML,4
Solosalitogmai1,literalmexico,4
caemo,literalmexico,4
porras_armando,littlepandasaur,4
AlexSQro,lopezdoriga,4
alfanet09,lopezdoriga,4
luiskief,lopezdoriga,4
lozaime,lopezobrador_,4
DiegoEchart,LOVREGA,4
Quetzal0518,LOVREGA,4
rigosanchez78,LOVREGA,4
ConnieLB4,LuisFerCamachoV,4
LetiSanz5,LuisFerCamachoV,4
yecjoel,LuisFerCamachoV,4
jhonnydoradocue,LuisFerCamachoV,4
BernardaMedin14,lupemacanudo,4
dlombardi6,Lusani2020,4
Jr_240484,m_ebrard,4
yosif2000,m_ebrard,4
rmlongaric,m_ebrard,4
HdoriaO,m_ebrard,4
sevensixfive,MadelineAshby,4
pedroyepezc,maibortpetit,4
LunetaTorombolo,MARCELOFAVAOK,4
LatamHeroica,Marco_Teruggi,4
elwarito,Marco_Teruggi,4
mayradiazynoche,Marco_Teruggi,4
AgueloOlvidau,marcochavezh,4
SonGokuVe,marcodigovinci,4
AugustoAbd,MariaMartellet2,4
RodrigoARendon2,marianagc,4
Ikaros57,MarielaMMiranda,4
gabrieledriel,marielfmoreno1,4
lara_ramqui,mario_delgado,4
R0d0lf0_Cuevas,MarkoCortes,4
DavidTriforma,martibatres,4
srguardia,MaruJCl,4
boriomarquez,MaryhenJimenez,4
ALFAROVIVE1,MashiRafael,4
KalEl7612,Mauricio_35m,4
AlanRMacLeod,MaxBlumenthal,4
Kapioc,MeleanNury,4
VeraOlimpia,MeraryLA1,4
Brandon_Gdmz,mgonzalezsanz,4
abdonernestomv,miguelaet,4
vladireyes77,mijisoficial,4
LinMDotor,MikeAicart,4
SammySa94659156,MinutoPichincha,4
rleon1961,Misha_MashallaH,4
sadfatfagot,ml_1maria,4
bella_bolivia,MonicaAparicioA,4
vietjuan,MyBolivia,4
delaCruzChung,MyBolivia,4
ResidentePG,MyBolivia,4
analeacastelo,mysticamagya10,4
JorgeMo80252863,NachoRgz,4
JewRussophile,NaomiAKlein,4
Sumaj_Warmi,nayibbukele,4
JustinInBmore,NegativeGoo,4
respetocivico,NEO_0k,4
ingar74,NormaLopezSF,4
CatAldgate,nytimes,4
ClubBayern,nytimes,4
CatAldgate,nytimes,4
ClubBayern,nytimes,4
AldasJuan,omarmaluk,4
DeMilenca1,Opinion_Bolivia,4
milhalvi,OrlandoPerezEC,4
Franktaxi2,OrlvndoA,4
JorRausch,osvaldobazan,4
DantonGeri,OVargas52,4
ringobol,OVargas52,4
DantonGeri,OVargas52,4
collidinneurons,OVargas52,4
ringobol,OVargas52,4
DiaJusta,OVargas52,4
maferegas,pabelml,4
Feralpo,PabloGCabiedes,4
OscarRalPrada2,pagina_siete,4
RodrigoARendon2,pagina_siete,4
httpaolita,pagina_siete,4
Candylejas26,PalaciosWeir,4
kimberl07266701,paulocoelho,4
Huitzitzilina,paulocoelho,4
alarconclaros,paulocoelho,4
hashishdecuba,PedroVictor9210,4
MadMax09764586,petrogustavo,4
ZuleSaav,petrogustavo,4
SinCensuraCol,petrogustavo,4
ADELACASTROM,petrogustavo,4
midiazes,PierolaMarcelo,4
Trolmalpagado,pineirooz,4
oskrhohn,Pipochvz,4
Boliviana77,plantabaixatv3,4
FafaSchmitt,Plaza_Murillo_,4
Viri_Rios,PPmerino,4
LordMaountain,PrensaCamila,4
Nelita98734925,PrensaPEsquivel,4
Paolaviapaola,PrensaPEsquivel,4
Cmurillocamacho,PrensaPEsquivel,4
mario_linkin_,PumaChairo,4
DeMilenca1,rae3a_,4
nothing16161616,RalitoDigital,4
Enrimarti7173,RanferiDe,4
Norma75165611,rayleon1515,4
hoyeseldiapara,RCalasich,4
sctoscar,Reforma,4
lake_imadra,rennoaltocampoo,4
gradrf,ReporteYa,4
edlopev,RevistaSemana,4
alejo_te,RigobertMenchu,4
LibertarioMx01,RiosCorona222,4
gabitapatita,rivero_nl,4
MarceloQbno,Ro84444876,4
jmravelo,RoanaBuenavent1,4
alfonso_74,rochaperiodista,4
NormaLopezSF,romerodiario,4
cesarcaz,rtp_bolivia,4
Lefty_Jew,RZNWAMedia,4
Alien40993352,SachaPelaiz,4
LongLargo,SenadoArgentina,4
argus_5,SenadoBolivia,4
Claudio93631544,senadornavarro,4
RosmiSivila,senadornavarro,4
chaski21f,SenSanders,4
Esprellaifignia,SenSanders,4
PlataApaza,SergioP17523378,4
salomonj,SergioSarmiento,4
SpiritofLenin,shaun_vids,4
BoliviaLibre212,SirmesLP,4
GreenPartyofNJ,SocialistGreens,4
MonicaAparicioA,Soniaporchile,4
prado__i,soyfdelrincon,4
MonicaAparicioA,soyfdelrincon,4
Picass300,soyfdelrincon,4
irraponcegarcia,soyfdelrincon,4
AdlerSaint,soyfdelrincon,4
freddyacastro,spovarchik,4
nadanovonofront,tabataamaralsp,4
CameroLemus,taniasandinista,4
Atego16,taniasandinista,4
EsLaRadio2,Telegrafia02,4
AlexMCMCbba,teleSURtv,4
cano_972,TheEconomist,4
cano_972,TheEconomist,4
conormooreLD,theJagmeetSingh,4
WilliamDWheeler,ThiaBallerina,4
collitasoyyo,tierralejana,4
lizz_noe,tierralejana,4
EdgarBaezP,tinocotania,4
davey_jones4,tmilawson,4
kevinrns,TomPark1n,4
Jffloress,tonnylp,4
carolarteaga48,tovarr,4
Juancin62884213,TPU19J,4
JorgeRodolfoDe1,Trolmalpagado,4
Mijael_Gonzales,TSEBolivia,4
LUISSALINASSAN1,tuffiare,4
AslanEgia,TulsiGabbard,4
Cangrejito72,tutoquiroga,4
surlopez,tutoquiroga,4
MarttinnoBA,ugluis,4
Rochitace,ulichaparro12,4
ursusnero,ValeQinaya,4
EsmeraldaTicon1,Van_Saskia,4
llamerosolo,veyavega,4
Claudiam777,wallacemick,4
hugoegarciac,wendysanjinesm,4
pueblomilenario,WHAAsstSecty,4
Edmia9,WHAAsstSecty,4
morenverca,WorkingFamilies,4
Monknk1,yaruabella,4
AnglicaRG4,yeidckol,4
almostfrend,yeidckol,4
lawicha70,yeidckol,4
ernestoescobosa,yeidckol,4
AnglicaRG4,yeidckol,4
DasneSanchez,yerko_nunez,4
rayleon1515,abi_bolivia,5
MagdaJenny1,abm31416,5
BanuetArturo,abogadodemaria,5
victor1946,aciprensa,5
nmirandaghn,ActualidadRT,5
Chalimoralesb,AdaColau,5
yaciramendoza,AdriAeroshk,5
Roliandito1,adrifadi,5
soyEdgardOK,AgenciaLAA,5
DrIlIlIlIilIll1,AgenteChairo,5
jaguarundi14,AgustinZambrana,5
RALUGAZ,ahope71,5
nyonwu,ajamubaraka,5
SpiritofLenin,akalamusic,5
alekosvander,ALBERTOACOSTAB,5
XiomaraLage,AleLRoss198,5
MonicaAparicioA,AleSerrate,5
kristov_sancoll,alfangelm,5
SachaPelaiz,alicia_senra,5
MayraMMABO,Almagro_OEA2015,5
patricia_ariasc,Almagro_OEA2015,5
MarinaSL31,Almagro_OEA2015,5
CALOLUNA,Almagro_OEA2015,5
alitapaz,Almagro_OEA2015,5
VicMac123,Almagro_OEA2015,5
NestorSAlvarez,Almagro_USA2015,5
RamiroMontesA,alvaro_delgado,5
amuytha,alvarocoimbrac,5
CarmenEGonzale2,AlvaroFornos,5
rayleon1515,AlvaroM37189338,5
edgarflores25,amandaasubiar,5
KalEl7612,amiga_ross08,5
rayleon1515,AnaviRoger,5
Ernestou,andy_tow,5
Orlando42773973,AngelicaVG100,5
LuisFer25471235,AnitaZenOk,5
Anitvargas1,ankavico,5
zzawaideh,anthonypehrson,5
israrinza,AntonioAttolini,5
miltonpoiquidz,AOttega,5
SChenHayes,AP,5
jemerlia,AP,5
Miri_Neira,Apuntes_,5
hyumbert73,aristeguicnn,5
VJemio,aristeguicnn,5
darwinsoruco,aristeguicnn,5
SandytaLenny,aristeguicnn,5
BoliviaVeinti1F,ArturoMurilloS,5
ADOROBOLIVIA,ArturoMurilloS,5
julio_bonutti,atlanticsurff,5
lycheens,avelinamarie,5
MIKE_DRG4915,AyrtPokem,5
0_Outlander,bbcmundo,5
MonicaAparicioA,Beismarkavelino,5
HazaelMonter,beltrandelrio,5
frankandbri,BenjaminNorton,5
frankandbri,BenjaminNorton,5
chimeraelf,BenjaminPDixon,5
mazacuato,bereaguilarv,5
LuckyHeronSay,BernieSanders,5
elinforman_t,bicoraggio,5
magoxixi,Black_StrobeS,5
JshJustin,borisnavallo,5
danielsa1989,bretgustafson,5
OctavioAparic13,BrunoRguezP,5
raulsabale23,C5N,5
litbrit,CANCEL_SAM,5
AninaSanFer,Caninator,5
DukeParada,CARITO_Bolivia,5
DanielLbjom,CARITO_Bolivia,5
keteden191,CarlosA63931415,5
MujeresAmazonas,carlosdmesag,5
oscarin76594096,carlosdmesag,5
MarKaAbyaYala,carlosdmesag,5
llegoramon,CarmenEGonzale2,5
Julioce71000275,CarmenEGonzale2,5
hektortekila,ChalecosAmarill,5
ricardogca7,ChalecosAmarill,5
gabrieledriel,chilepuro,5
marion_7212,Chokko30,5
VctorAtencioG,CIDH,5
bolivia47574056,CIDH,5
An_Dy_9,CIDH,5
dolivo_a,CiroGomezL,5
YvanCaballero,CMonteroOficial,5
opositorisima,CMonteroOficial,5
g5iovani,CMonteroOficial,5
Pmela30056100,CNNArgentina,5
oscardanielpazl,CNNEE,5
JohnnyBamb,CNNEE,5
jsalinash,CNNEE,5
FisherBurton,CornelWest,5
serdelsur1,CorVas2,5
SilverioElienai,criticanac,5
exilioboliviano,Csanchezberzain,5
4ndyWS,DanannOficial,5
KelvinBSP,dancohen3000,5
Patrici65360980,dangubbly,5
Carito13440640,daniela59000474,5
tlacuacheandina,DanielCatalano_,5
BeyaLibertaria,davidenfer,5
SaulStaniforth,davidschneider,5
PayoAsesor,DAVlD51,5
mind_is_moving,dblandry24,5
Lau7babasonica,Declaracion,5
Armando_Frias_,DelegArgBolivia,5
sergioalmedras7,DelegArgBolivia,5
rafaelmv93,DeniseDresserG,5
VaLaMa10,DennBMcdougall,5
jdanielferrer,DiazCanelB,5
PedrazaAvalos,DiazCanelB,5
yoandrisunpacu,DiazCanelB,5
LetiSGlz,DiazCanelB,5
An_f0412,Dieggovlz,5
PaolaClaros16,DiegoPary,5
RICKYTICKY2010,doquisilvia,5
MonicaAparicioA,dricajz,5
Aurzua07,dw_espanol,5
similarity,e_alexjung,5
PMigoya,econokafka,5
lyorch18,econokafka,5
rayleon1515,eduanke,5
EdmundoSolano2,efrain_gp,5
ALatinaDPie,eiacosta,5
JuanBa94617567,EMeraviglia,5
ngelLedesma7,Enrique_Hdez19,5
Fernand40319869,entrammbasaguas,5
BoliviaLibre212,entrammbasaguas,5
BoliviaLibre212,entrammbasaguas,5
MonicaAparicioA,ErbolDigital,5
DAVlD51,Ernesto20831379,5
CD30_Nacional,evoespueblo,5
goyorm,evoespueblo,5
Dezenov,evoespueblo,5
CuestaArribo,evoespueblo,5
morriwel,evoespueblo,5
t_taeki,evoespueblo,5
DanielA82536554,evoespueblo,5
t_taeki,evoespueblo,5
manuel_elbio,evoespueblo,5
SinCensuraCol,evoespueblo,5
ernesto2000e,evoespueblo,5
DAVlD51,evoespueblo,5
prlibre,evoespueblo,5
mariaenaddeo,evoespueblo,5
christianJP,evoespueblo,5
Armandrax,evoespueblo,5
gener_usuga,evoespueblo,5
KattyrenR,evoespueblo,5
alfredo81072805,evoespueblo,5
Luishi84,evoespueblo,5
macaga63,evoespueblo,5
cleverqueiroz,evoespueblo,5
EsterRubio2,evoespueblo,5
LaVerdadVzla711,evoespueblo,5
TinchoRey,evoespueblo,5
amuytha,evoespueblo,5
GiovannaZeball4,evoespueblo,5
titoandresrp,evoespueblo,5
t_taeki,evoespueblo,5
chairodecorazon,evoespueblo,5
Juancin62884213,evoespueblo,5
t_taeki,evoespueblo,5
DAVlD51,evoespueblo,5
GatolBolivia,evoespueblo,5
luisacochabamba,evoespueblo,5
MacedaLucio,evoespueblo,5
tcseeger,evoespueblo,5
elinforman_t,evoespueblo,5
t_taeki,evoespueblo,5
bicoraggio,evoespueblo,5
CaretasCaras,evoespueblo,5
Anita59242561,evoespueblo,5
elinforman_t,evoespueblo,5
albrecht_ericka,evoespueblo,5
CARITO_Bolivia,evoespueblo,5
DAVlD51,evoespueblo,5
pukawayra,evoespueblo,5
asaoyvino,evoespueblo,5
elinforman_t,evoespueblo,5
rayleon1515,evoespueblo,5
jaguarundi14,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
ALatinaDPie,evoespueblo,5
DAVlD51,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
Paolaviapaola,evoespueblo,5
GatolBolivia,evoespueblo,5
FranzRBarriosG,evoespueblo,5
FranzRBarriosG,evoespueblo,5
semechisp0ti0,evoespueblo,5
EvoGeneracion,evoespueblo,5
PhiSteveO,evoespueblo,5
FranzRBarriosG,evoespueblo,5
RafaelH39018594,evoespueblo,5
PeKa2016,evoespueblo,5
cambachileno,evoespueblo,5
VanessaBolivia,evoespueblo,5
JotaTotal,evoespueblo,5
GiovannaZeball4,evoespueblo,5
soyca509,evoespueblo,5
Gabriel49206449,evoespueblo,5
barbara_bitar,evoespueblo,5
FLoReC1ta_,evoespueblo,5
GiovannaZeball4,evoespueblo,5
GiovannaZeball4,evoespueblo,5
soyca509,evoespueblo,5
YulyAn47094032,evoespueblo,5
Dionicci1,evoespueblo,5
GiovannaZeball4,evoespueblo,5
GiovannaZeball4,evoespueblo,5
CopaLety,evoespueblo,5
rayleon1515,evoespueblo,5
Juancin62884213,evoespueblo,5
GiovannaZeball4,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
Raqueli64519670,evoespueblo,5
PacoPacoFranco2,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
t_taeki,evoespueblo,5
mundodedesigual,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
HijoAlbanil,evoespueblo,5
rayleon1515,evoespueblo,5
josep_torra,evoespueblo,5
JuanMen53754630,evoespueblo,5
FafaSchmitt,evoespueblo,5
Madermir,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
elinforman_t,evoespueblo,5
FLoReC1ta_,evoespueblo,5
JuanMen53754630,evoespueblo,5
KarlyTintalle,evoespueblo,5
CORAZON7774,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
FranzRBarriosG,evoespueblo,5
Alejand27381769,evoespueblo,5
rayleon1515,evoespueblo,5
FranzRBarriosG,evoespueblo,5
KarlyTintalle,evoespueblo,5
FafaSchmitt,evoespueblo,5
ValeVal17628741,evoespueblo,5
clifford_casas,evoespueblo,5
IvanGT24921401,evoespueblo,5
rojas_mardo,evoespueblo,5
YoSoyHernan_,evoespueblo,5
rayleon1515,evoespueblo,5
FranzRBarriosG,evoespueblo,5
krmlsky,evoespueblo,5
Amapola2226,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
rayleon1515,evoespueblo,5
feribarguen,evoespueblo,5
LeodagniM,evoespueblo,5
KariVettel65,evoespueblo,5
PeKa2016,evoespueblo,5
eduardogino,evoespueblo,5
villaoro11,evoespueblo,5
aarraya2,evoespueblo,5
KeRuodi,evoespueblo,5
soniitis2,evoespueblo,5
rcitoecuador,evoespueblo,5
PameBot,evoespueblo,5
jaguarundi14,evoespueblo,5
Chavista_alegre,evoespueblo,5
Juancin62884213,evoespueblo,5
FranzRBarriosG,evoespueblo,5
carlixpc,evoespueblo,5
Candylejas26,evoespueblo,5
Libverd,evoespueblo,5
boriscortezmora,evoespueblo,5
joe56375408,evoespueblo,5
danielsa1989,evoespueblo,5
Anillo51,evoespueblo,5
pleyadese,evoespueblo,5
mara_rv95,evoespueblo,5
ry_soto,evoespueblo,5
Carito13440640,evoespueblo,5
MonicaAparicioA,evoespueblo,5
RodrigoARendon2,evoespueblo,5
RgJuanca,evoespueblo,5
Candylejas26,evoespueblo,5
yojendris,evoespueblo,5
bertero_ricardo,evoespueblo,5
yaninavmartinez,evoespueblo,5
Nydia_59,evoespueblo,5
Ridelmer2,evoespueblo,5
Candylejas26,evoespueblo,5
AlmaFuerte40,evoespueblo,5
Gurtubay1,evoespueblo,5
Mariawara1,evoespueblo,5
Suu73800678,evoespueblo,5
LaRealidadEsHoy,evoespueblo,5
Laurarteaga2,evoespueblo,5
andrew_omar_z,evoespueblo,5
nicoo_acade22,evoespueblo,5
FafaSchmitt,evoespueblo,5
Marta45292251,evoespueblo,5
tomepintura,evoespueblo,5
elgladiadorxxi,evoespueblo,5
LauraCgl1,evoespueblo,5
federico_hayek,evoespueblo,5
Florent18335299,evoespueblo,5
2015taChoco,evoespueblo,5
Jose101Jos,evoespueblo,5
ChoreMariana,evoespueblo,5
Jhonatansoliz5,evoespueblo,5
alfredo228,evoespueblo,5
TejadaTejadaC,evoespueblo,5
RoanaBuenavent1,evoespueblo,5
EverMaickol,evoespueblo,5
AnglicaRG4,evoespueblo,5
DMartorell,evoespueblo,5
MujerLibre15,evoespueblo,5
MantecaMartnez1,evoespueblo,5
OctavioAparic13,evoespueblo,5
MeleanCaba,evoespueblo,5
GaboCorvera,evoespueblo,5
FLoReC1ta_,evoespueblo,5
Lulumensajes,evoespueblo,5
isa_antezana,evoespueblo,5
josemortiz31,evoespueblo,5
yokozino,evoespueblo,5
NoveroMirta,evoespueblo,5
BanuetArturo,evoespueblo,5
HoracioRubio97,evoespueblo,5
JotaTotal,evoespueblo,5
Telasimm,evoespueblo,5
KenMastersUSA,ewarren,5
ClaudiaXimenaR4,FABI3028,5
MarcoAnibal,FabianBurban,5
marolo6001,FangoCastro,5
RicardoAronski1,felipe_sola,5
annika1021,fil752819,5
a_nimelman,For2000years,5
Rod_Rivelino_mx,Foro_TV,5
OscarRalPrada2,FranzRBarriosG,5
femcai,FranzRBarriosG,5
BarbaJusto,FranzRBarriosG,5
MuseAndVent,FT,5
AnaMarRey,fzaratti,5
Libverd,Gaby_Joy97,5
Umboni,GalanRomo,5
villaseninlucas,gatzuke2,5
karlex_arias,GerardoLissardy,5
TwiTroSolitario,gibranrr,5
Itzel_uyulala,GobiernoMX,5
haro_mirna,GobiernoMX,5
2x2xmexico,gorez1,5
JamesconwayIND,GregGrandin,5
Ronald1969HT,Guajiritasoy,5
Steps16463754,guardian,5
GarofaloLeon,GuillaumeLong,5
GarofaloLeon,GuillaumeLong,5
TamanishaJohn,HalfAtlanta,5
krupskaya_ny,Hey_Lyla_,5
JungShadow1,hhanibot,5
Rodrigo81842815,hipergorila,5
carlavidalCA,hipergorila,5
MiguelAlfonsoA9,hipergorila,5
SinCensuraCol,HOLLMANMORRIS,5
AbogadoAcevedoM,HOLLMANMORRIS,5
raacabosa11,HOLLMANMORRIS,5
carlosbond24,HRF_es,5
ChrisTrimper,HumanistReport,5
achahuasoncco,IDL_R,5
israelromero13,IJ0ACHIM,5
AndrsRoldn9,inafinogenova,5
Florcita1706,infobae,5
yokozino,infobae,5
the_shafth,Irma_Sandoval,5
ad9e5233f50e41a,IsaSoAngel,5
LeosHeran,israelzipper,5
jordi234install,Ivanjode,5
HilarioEncuesta,ivanmoreirab,5
alopezescarre,JaimePazAmor,5
marquiho46,JeanineAnez,5
WilmerCoronel12,JeanineAnez,5
EfrenRocaA,JeanineAnez,5
JuanGratiniano,JeanineAnez,5
CaniBasut,JeanineAnez,5
ArgentinaunidaF,JeanineAnez_,5
hrgreenparty,JebSprague,5
alboradanet,jeremycorbyn,5
RALUGAZ,JesusRCuevas,5
Libverd,JhanisseVDaza,5
danielsa1989,JhanisseVDaza,5
fonziearell_i,JJDiazMachuca,5
luisfergarcia,JJDiazMachuca,5
gro_francisco,JLozanoA,5
supermo84826990,JLozanoA,5
darioblo1986,jmkarg,5
RoanaBuenavent1,jmravelo,5
Gritty20202,JoeBiden,5
erikfernandezr,JohnArandia,5
eshaLegal,johncusack,5
YaotlAltan,JohnMAckerman,5
YaotlAltan,JohnMAckerman,5
AnaMarRey,JohnMAckerman,5
MerycitaUs2,JohnMAckerman,5
KhResistencia,jorgeramosnews,5
RafaelFontana,jornalistacmprj,5
carlosbond24,joseantoniokast,5
saleheguezrabaj,juan_amorin,5
lianmansur,juan_amorin,5
lopez_cristhia,Juancin62884213,5
SiempreSoyEsa,JuanfranTorres,5
Roxy_Diaz92,kami92rey,5
Kharisisarakisa,KarlyTintalle,5
hilary_yane,KarlyTintalle,5
MarKaAbyaYala,Kopihuerebelde,5
ChemistCRP,LacruzEmir,5
CristinaCT33,LaRazon_Bolivia,5
elymoraleslapaz,LaRazon_Bolivia,5
SoyUnCocodriloS,LaRazon_Bolivia,5
Guillerrillero,LaRazon_Bolivia,5
Katilieva,LaRazon_Bolivia,5
LaSuchel_,LaRazon_Bolivia,5
Limantur,LaRazon_Bolivia,5
Luis_Edelman,LaRazon_Bolivia,5
RobertoQuieto,LaRazon_Bolivia,5
LizAlcover,LaRazon_Bolivia,5
MarielaMMiranda,LaRazon_Bolivia,5
Grecia_Peca,LaRazon_Bolivia,5
xjacarandax,LaRepublicaCat,5
juanpablo101761,LassoGuillermo,5
Ronald1969HT,lauralop2002es1,5
TeresitaMolin13,lazago85,5
JairoAriza13,lcvelez,5
PameBot,Leonardo_Grosso,5
Albertomarvatt,LeonKrauze,5
JorgeMo80252863,LeonKrauze,5
marcos23sara,Les_jovenes,5
RaulRojasG7,LetyMaldo,5
ThomasCustodio5,Lexx74MH,5
aracelyreynacc,limbergvaca,5
plumaderecha,Lipovetzky,5
Wolfdruida,lordrfadgrmm,5
naida_rc,LosTiemposBol,5
eliparisi,Lucita57992341,5
LibertadChile1,LuisFerCamachoV,5
t_taeki,LuisFerCamachoV,5
TioAhuizote,LuisFerCamachoV,5
Keissy_FFAA,LuisLasala1,5
marianoelprole,LulaOficial,5
RaquelHfbuzaglo,LulaOficial,5
avalencia2o,LuzMariaChavez1,5
rchilab,m_ebrard,5
myriligmez21,m_ebrard,5
carmen_mmxm,m_ebrard,5
Alexand64216517,m_ebrard,5
yasmig78,mangozurda,5
LaOtra13,Marco_Teruggi,5
MariaSi63397848,Marco_Teruggi,5
StuardoJaime,marcoporchile,5
AlexaLG1012,MarcosApupo,5
fati_secas,marianagc,5
_markgerard,marianagc,5
anahibream7,Mariel40161764,5
Plaza_Murillo_,MarKaAbyaYala,5
Plaza_Murillo_,MarKaAbyaYala,5
JuanGratiniano,MashiRafael,5
MonicaAparicioA,maura_clement,5
nlybtftzgrc,MD_H0_DrAaronFC,5
HoracioLuki,MeleanNury,5
CarolinaBascop6,MexOpina,5
enriqueabc1,mia_morrison,5
HenriqueLorenzo,miriamleitao,5
MartamariaQuin3,Mistermopilas,5
federicoalves,MonicaAparicioA,5
nanoadg2,MonicaAparicioA,5
miopinionsolo,monyns68,5
IsabelO20183051,mtaibbi,5
Juancin62884213,MyBolivia,5
Libverd,MyBolivia,5
bevirage,MyBolivia,5
MonicaAparicioA,MyrianeLibre,5
moydemo,NadiaCruzDP,5
noticimexico,ness5791,5
JorgeMo80252863,nexosmexico,5
Yoss22802562,NicolasMaduro,5
BelenV81321499,NicolasMaduro,5
ReinaDejaVu,NoraNorama56,5
Looly84,NormaLopezSF,5
Ltc_Hicks,nouripour,5
Ltc_Hicks,nouripour,5
Osoriorevolucio,OEA_oficial,5
rgalarreta,Ollanta_HumalaT,5
clar_edwin,Opinion_Bolivia,5
MarcieAnnLong,OVargas52,5
florcis_paredes,PABLOJIJON,5
namastelogo,pagina_siete,5
CeckG,pagina_siete,5
MonicaAparicioA,pajarocantor007,5
Quasar2307,panicupstairs,5
